code_maitre,cle,classe,sous_classe,code_atih,libelle
M15.92,M1592,ATIH s'arrête à un niveau supérieur,préfixe ATIH M159 (type MCO 0),M159,"Polyarthrose, sans précision - "" Bras """
M15.93,M1593,ATIH s'arrête à un niveau supérieur,préfixe ATIH M159 (type MCO 0),M159,"Polyarthrose, sans précision - "" Avant-bras """
M15.94,M1594,ATIH s'arrête à un niveau supérieur,préfixe ATIH M159 (type MCO 0),M159,"Polyarthrose, sans précision - "" Main """
M15.95,M1595,ATIH s'arrête à un niveau supérieur,préfixe ATIH M159 (type MCO 0),M159,"Polyarthrose, sans précision - "" Région pelvienne et cuisse """
M15.96,M1596,ATIH s'arrête à un niveau supérieur,préfixe ATIH M159 (type MCO 0),M159,"Polyarthrose, sans précision - "" Jambe """
M15.97,M1597,ATIH s'arrête à un niveau supérieur,préfixe ATIH M159 (type MCO 0),M159,"Polyarthrose, sans précision - "" Cheville et pied """
M15.98,M1598,ATIH s'arrête à un niveau supérieur,préfixe ATIH M159 (type MCO 0),M159,"Polyarthrose, sans précision - "" Autres """
M15.99,M1599,ATIH s'arrête à un niveau supérieur,préfixe ATIH M159 (type MCO 0),M159,"Polyarthrose, sans précision - "" Siège non précisé """
M16.00,M1600,ATIH s'arrête à un niveau supérieur,préfixe ATIH M160 (type MCO 0),M160,"Coxarthrose primaire, bilatérale - "" Sièges multiples """
M16.01,M1601,ATIH s'arrête à un niveau supérieur,préfixe ATIH M160 (type MCO 0),M160,"Coxarthrose primaire, bilatérale - "" Région scapulaire """
M16.02,M1602,ATIH s'arrête à un niveau supérieur,préfixe ATIH M160 (type MCO 0),M160,"Coxarthrose primaire, bilatérale - "" Bras """
M16.03,M1603,ATIH s'arrête à un niveau supérieur,préfixe ATIH M160 (type MCO 0),M160,"Coxarthrose primaire, bilatérale - "" Avant-bras """
M16.04,M1604,ATIH s'arrête à un niveau supérieur,préfixe ATIH M160 (type MCO 0),M160,"Coxarthrose primaire, bilatérale - "" Main """
M16.05,M1605,ATIH s'arrête à un niveau supérieur,préfixe ATIH M160 (type MCO 0),M160,"Coxarthrose primaire, bilatérale - "" Région pelvienne et cuisse """
M16.06,M1606,ATIH s'arrête à un niveau supérieur,préfixe ATIH M160 (type MCO 0),M160,"Coxarthrose primaire, bilatérale - "" Jambe """
M16.07,M1607,ATIH s'arrête à un niveau supérieur,préfixe ATIH M160 (type MCO 0),M160,"Coxarthrose primaire, bilatérale - "" Cheville et pied """
M16.08,M1608,ATIH s'arrête à un niveau supérieur,préfixe ATIH M160 (type MCO 0),M160,"Coxarthrose primaire, bilatérale - "" Autres """
M16.09,M1609,ATIH s'arrête à un niveau supérieur,préfixe ATIH M160 (type MCO 0),M160,"Coxarthrose primaire, bilatérale - "" Siège non précisé """
M16.10,M1610,ATIH s'arrête à un niveau supérieur,préfixe ATIH M161 (type MCO 0),M161,"Autres coxarthroses primaires - "" Sièges multiples """
M16.11,M1611,ATIH s'arrête à un niveau supérieur,préfixe ATIH M161 (type MCO 0),M161,"Autres coxarthroses primaires - "" Région scapulaire """
M16.12,M1612,ATIH s'arrête à un niveau supérieur,préfixe ATIH M161 (type MCO 0),M161,"Autres coxarthroses primaires - "" Bras """
M16.13,M1613,ATIH s'arrête à un niveau supérieur,préfixe ATIH M161 (type MCO 0),M161,"Autres coxarthroses primaires - "" Avant-bras """
M16.14,M1614,ATIH s'arrête à un niveau supérieur,préfixe ATIH M161 (type MCO 0),M161,"Autres coxarthroses primaires - "" Main """
M16.15,M1615,ATIH s'arrête à un niveau supérieur,préfixe ATIH M161 (type MCO 0),M161,"Autres coxarthroses primaires - "" Région pelvienne et cuisse """
M16.16,M1616,ATIH s'arrête à un niveau supérieur,préfixe ATIH M161 (type MCO 0),M161,"Autres coxarthroses primaires - "" Jambe """
M16.17,M1617,ATIH s'arrête à un niveau supérieur,préfixe ATIH M161 (type MCO 0),M161,"Autres coxarthroses primaires - "" Cheville et pied """
M16.18,M1618,ATIH s'arrête à un niveau supérieur,préfixe ATIH M161 (type MCO 0),M161,"Autres coxarthroses primaires - "" Autres """
M16.19,M1619,ATIH s'arrête à un niveau supérieur,préfixe ATIH M161 (type MCO 0),M161,"Autres coxarthroses primaires - "" Siège non précisé """
M16.20,M1620,ATIH s'arrête à un niveau supérieur,préfixe ATIH M162 (type MCO 0),M162,"Coxarthrose d'origine dysplasique, bilatérale - "" Sièges multiples """
M16.21,M1621,ATIH s'arrête à un niveau supérieur,préfixe ATIH M162 (type MCO 0),M162,"Coxarthrose d'origine dysplasique, bilatérale - "" Région scapulaire """
M16.22,M1622,ATIH s'arrête à un niveau supérieur,préfixe ATIH M162 (type MCO 0),M162,"Coxarthrose d'origine dysplasique, bilatérale - "" Bras """
M16.23,M1623,ATIH s'arrête à un niveau supérieur,préfixe ATIH M162 (type MCO 0),M162,"Coxarthrose d'origine dysplasique, bilatérale - "" Avant-bras """
M16.24,M1624,ATIH s'arrête à un niveau supérieur,préfixe ATIH M162 (type MCO 0),M162,"Coxarthrose d'origine dysplasique, bilatérale - "" Main """
M16.25,M1625,ATIH s'arrête à un niveau supérieur,préfixe ATIH M162 (type MCO 0),M162,"Coxarthrose d'origine dysplasique, bilatérale - "" Région pelvienne et cuisse """
M16.26,M1626,ATIH s'arrête à un niveau supérieur,préfixe ATIH M162 (type MCO 0),M162,"Coxarthrose d'origine dysplasique, bilatérale - "" Jambe """
M16.27,M1627,ATIH s'arrête à un niveau supérieur,préfixe ATIH M162 (type MCO 0),M162,"Coxarthrose d'origine dysplasique, bilatérale - "" Cheville et pied """
M16.28,M1628,ATIH s'arrête à un niveau supérieur,préfixe ATIH M162 (type MCO 0),M162,"Coxarthrose d'origine dysplasique, bilatérale - "" Autres """
M16.29,M1629,ATIH s'arrête à un niveau supérieur,préfixe ATIH M162 (type MCO 0),M162,"Coxarthrose d'origine dysplasique, bilatérale - "" Siège non précisé """
M16.30,M1630,ATIH s'arrête à un niveau supérieur,préfixe ATIH M163 (type MCO 0),M163,"Autres coxarthroses dysplasiques - "" Sièges multiples """
M16.31,M1631,ATIH s'arrête à un niveau supérieur,préfixe ATIH M163 (type MCO 0),M163,"Autres coxarthroses dysplasiques - "" Région scapulaire """
M16.32,M1632,ATIH s'arrête à un niveau supérieur,préfixe ATIH M163 (type MCO 0),M163,"Autres coxarthroses dysplasiques - "" Bras """
M16.33,M1633,ATIH s'arrête à un niveau supérieur,préfixe ATIH M163 (type MCO 0),M163,"Autres coxarthroses dysplasiques - "" Avant-bras """
M16.34,M1634,ATIH s'arrête à un niveau supérieur,préfixe ATIH M163 (type MCO 0),M163,"Autres coxarthroses dysplasiques - "" Main """
M16.35,M1635,ATIH s'arrête à un niveau supérieur,préfixe ATIH M163 (type MCO 0),M163,"Autres coxarthroses dysplasiques - "" Région pelvienne et cuisse """
M16.36,M1636,ATIH s'arrête à un niveau supérieur,préfixe ATIH M163 (type MCO 0),M163,"Autres coxarthroses dysplasiques - "" Jambe """
M16.37,M1637,ATIH s'arrête à un niveau supérieur,préfixe ATIH M163 (type MCO 0),M163,"Autres coxarthroses dysplasiques - "" Cheville et pied """
M16.38,M1638,ATIH s'arrête à un niveau supérieur,préfixe ATIH M163 (type MCO 0),M163,"Autres coxarthroses dysplasiques - "" Autres """
M16.39,M1639,ATIH s'arrête à un niveau supérieur,préfixe ATIH M163 (type MCO 0),M163,"Autres coxarthroses dysplasiques - "" Siège non précisé """
M16.40,M1640,ATIH s'arrête à un niveau supérieur,préfixe ATIH M164 (type MCO 0),M164,"Coxarthrose posttraumatique, bilatérale - "" Sièges multiples """
M16.41,M1641,ATIH s'arrête à un niveau supérieur,préfixe ATIH M164 (type MCO 0),M164,"Coxarthrose posttraumatique, bilatérale - "" Région scapulaire """
M16.42,M1642,ATIH s'arrête à un niveau supérieur,préfixe ATIH M164 (type MCO 0),M164,"Coxarthrose posttraumatique, bilatérale - "" Bras """
M16.43,M1643,ATIH s'arrête à un niveau supérieur,préfixe ATIH M164 (type MCO 0),M164,"Coxarthrose posttraumatique, bilatérale - "" Avant-bras """
M16.44,M1644,ATIH s'arrête à un niveau supérieur,préfixe ATIH M164 (type MCO 0),M164,"Coxarthrose posttraumatique, bilatérale - "" Main """
M16.45,M1645,ATIH s'arrête à un niveau supérieur,préfixe ATIH M164 (type MCO 0),M164,"Coxarthrose posttraumatique, bilatérale - "" Région pelvienne et cuisse """
M16.46,M1646,ATIH s'arrête à un niveau supérieur,préfixe ATIH M164 (type MCO 0),M164,"Coxarthrose posttraumatique, bilatérale - "" Jambe """
M16.47,M1647,ATIH s'arrête à un niveau supérieur,préfixe ATIH M164 (type MCO 0),M164,"Coxarthrose posttraumatique, bilatérale - "" Cheville et pied """
M16.48,M1648,ATIH s'arrête à un niveau supérieur,préfixe ATIH M164 (type MCO 0),M164,"Coxarthrose posttraumatique, bilatérale - "" Autres """
M16.49,M1649,ATIH s'arrête à un niveau supérieur,préfixe ATIH M164 (type MCO 0),M164,"Coxarthrose posttraumatique, bilatérale - "" Siège non précisé """
M16.50,M1650,ATIH s'arrête à un niveau supérieur,préfixe ATIH M165 (type MCO 0),M165,"Autres coxarthroses posttraumatiques - "" Sièges multiples """
M16.51,M1651,ATIH s'arrête à un niveau supérieur,préfixe ATIH M165 (type MCO 0),M165,"Autres coxarthroses posttraumatiques - "" Région scapulaire """
M16.52,M1652,ATIH s'arrête à un niveau supérieur,préfixe ATIH M165 (type MCO 0),M165,"Autres coxarthroses posttraumatiques - "" Bras """
M16.53,M1653,ATIH s'arrête à un niveau supérieur,préfixe ATIH M165 (type MCO 0),M165,"Autres coxarthroses posttraumatiques - "" Avant-bras """
M16.54,M1654,ATIH s'arrête à un niveau supérieur,préfixe ATIH M165 (type MCO 0),M165,"Autres coxarthroses posttraumatiques - "" Main """
M16.55,M1655,ATIH s'arrête à un niveau supérieur,préfixe ATIH M165 (type MCO 0),M165,"Autres coxarthroses posttraumatiques - "" Région pelvienne et cuisse """
M16.56,M1656,ATIH s'arrête à un niveau supérieur,préfixe ATIH M165 (type MCO 0),M165,"Autres coxarthroses posttraumatiques - "" Jambe """
M16.57,M1657,ATIH s'arrête à un niveau supérieur,préfixe ATIH M165 (type MCO 0),M165,"Autres coxarthroses posttraumatiques - "" Cheville et pied """
M16.58,M1658,ATIH s'arrête à un niveau supérieur,préfixe ATIH M165 (type MCO 0),M165,"Autres coxarthroses posttraumatiques - "" Autres """
M16.59,M1659,ATIH s'arrête à un niveau supérieur,préfixe ATIH M165 (type MCO 0),M165,"Autres coxarthroses posttraumatiques - "" Siège non précisé """
M16.60,M1660,ATIH s'arrête à un niveau supérieur,préfixe ATIH M166 (type MCO 0),M166,"Autres coxarthroses secondaires, bilatérales - "" Sièges multiples """
M16.61,M1661,ATIH s'arrête à un niveau supérieur,préfixe ATIH M166 (type MCO 0),M166,"Autres coxarthroses secondaires, bilatérales - "" Région scapulaire """
M16.62,M1662,ATIH s'arrête à un niveau supérieur,préfixe ATIH M166 (type MCO 0),M166,"Autres coxarthroses secondaires, bilatérales - "" Bras """
M16.63,M1663,ATIH s'arrête à un niveau supérieur,préfixe ATIH M166 (type MCO 0),M166,"Autres coxarthroses secondaires, bilatérales - "" Avant-bras """
M16.64,M1664,ATIH s'arrête à un niveau supérieur,préfixe ATIH M166 (type MCO 0),M166,"Autres coxarthroses secondaires, bilatérales - "" Main """
M16.65,M1665,ATIH s'arrête à un niveau supérieur,préfixe ATIH M166 (type MCO 0),M166,"Autres coxarthroses secondaires, bilatérales - "" Région pelvienne et cuisse """
M16.66,M1666,ATIH s'arrête à un niveau supérieur,préfixe ATIH M166 (type MCO 0),M166,"Autres coxarthroses secondaires, bilatérales - "" Jambe """
M16.67,M1667,ATIH s'arrête à un niveau supérieur,préfixe ATIH M166 (type MCO 0),M166,"Autres coxarthroses secondaires, bilatérales - "" Cheville et pied """
M16.68,M1668,ATIH s'arrête à un niveau supérieur,préfixe ATIH M166 (type MCO 0),M166,"Autres coxarthroses secondaires, bilatérales - "" Autres """
M16.69,M1669,ATIH s'arrête à un niveau supérieur,préfixe ATIH M166 (type MCO 0),M166,"Autres coxarthroses secondaires, bilatérales - "" Siège non précisé """
M16.70,M1670,ATIH s'arrête à un niveau supérieur,préfixe ATIH M167 (type MCO 0),M167,"Autres coxarthroses secondaires - "" Sièges multiples """
M16.71,M1671,ATIH s'arrête à un niveau supérieur,préfixe ATIH M167 (type MCO 0),M167,"Autres coxarthroses secondaires - "" Région scapulaire """
M16.72,M1672,ATIH s'arrête à un niveau supérieur,préfixe ATIH M167 (type MCO 0),M167,"Autres coxarthroses secondaires - "" Bras """
M16.73,M1673,ATIH s'arrête à un niveau supérieur,préfixe ATIH M167 (type MCO 0),M167,"Autres coxarthroses secondaires - "" Avant-bras """
M16.74,M1674,ATIH s'arrête à un niveau supérieur,préfixe ATIH M167 (type MCO 0),M167,"Autres coxarthroses secondaires - "" Main """
M16.75,M1675,ATIH s'arrête à un niveau supérieur,préfixe ATIH M167 (type MCO 0),M167,"Autres coxarthroses secondaires - "" Région pelvienne et cuisse """
M16.76,M1676,ATIH s'arrête à un niveau supérieur,préfixe ATIH M167 (type MCO 0),M167,"Autres coxarthroses secondaires - "" Jambe """
M16.77,M1677,ATIH s'arrête à un niveau supérieur,préfixe ATIH M167 (type MCO 0),M167,"Autres coxarthroses secondaires - "" Cheville et pied """
M16.78,M1678,ATIH s'arrête à un niveau supérieur,préfixe ATIH M167 (type MCO 0),M167,"Autres coxarthroses secondaires - "" Autres """
M16.79,M1679,ATIH s'arrête à un niveau supérieur,préfixe ATIH M167 (type MCO 0),M167,"Autres coxarthroses secondaires - "" Siège non précisé """
M16.90,M1690,ATIH s'arrête à un niveau supérieur,préfixe ATIH M169 (type MCO 0),M169,"Coxarthrose, sans précision - "" Sièges multiples """
M16.91,M1691,ATIH s'arrête à un niveau supérieur,préfixe ATIH M169 (type MCO 0),M169,"Coxarthrose, sans précision - "" Région scapulaire """
M16.92,M1692,ATIH s'arrête à un niveau supérieur,préfixe ATIH M169 (type MCO 0),M169,"Coxarthrose, sans précision - "" Bras """
M16.93,M1693,ATIH s'arrête à un niveau supérieur,préfixe ATIH M169 (type MCO 0),M169,"Coxarthrose, sans précision - "" Avant-bras """
M16.94,M1694,ATIH s'arrête à un niveau supérieur,préfixe ATIH M169 (type MCO 0),M169,"Coxarthrose, sans précision - "" Main """
M16.95,M1695,ATIH s'arrête à un niveau supérieur,préfixe ATIH M169 (type MCO 0),M169,"Coxarthrose, sans précision - "" Région pelvienne et cuisse """
M16.96,M1696,ATIH s'arrête à un niveau supérieur,préfixe ATIH M169 (type MCO 0),M169,"Coxarthrose, sans précision - "" Jambe """
M16.97,M1697,ATIH s'arrête à un niveau supérieur,préfixe ATIH M169 (type MCO 0),M169,"Coxarthrose, sans précision - "" Cheville et pied """
M16.98,M1698,ATIH s'arrête à un niveau supérieur,préfixe ATIH M169 (type MCO 0),M169,"Coxarthrose, sans précision - "" Autres """
M16.99,M1699,ATIH s'arrête à un niveau supérieur,préfixe ATIH M169 (type MCO 0),M169,"Coxarthrose, sans précision - "" Siège non précisé """
M17.00,M1700,ATIH s'arrête à un niveau supérieur,préfixe ATIH M170 (type MCO 0),M170,"Gonarthrose primaire, bilatérale - "" Sièges multiples """
M17.01,M1701,ATIH s'arrête à un niveau supérieur,préfixe ATIH M170 (type MCO 0),M170,"Gonarthrose primaire, bilatérale - "" Région scapulaire """
M17.02,M1702,ATIH s'arrête à un niveau supérieur,préfixe ATIH M170 (type MCO 0),M170,"Gonarthrose primaire, bilatérale - "" Bras """
M17.03,M1703,ATIH s'arrête à un niveau supérieur,préfixe ATIH M170 (type MCO 0),M170,"Gonarthrose primaire, bilatérale - "" Avant-bras """
M17.04,M1704,ATIH s'arrête à un niveau supérieur,préfixe ATIH M170 (type MCO 0),M170,"Gonarthrose primaire, bilatérale - "" Main """
M17.05,M1705,ATIH s'arrête à un niveau supérieur,préfixe ATIH M170 (type MCO 0),M170,"Gonarthrose primaire, bilatérale - "" Région pelvienne et cuisse """
M17.06,M1706,ATIH s'arrête à un niveau supérieur,préfixe ATIH M170 (type MCO 0),M170,"Gonarthrose primaire, bilatérale - "" Jambe """
M17.07,M1707,ATIH s'arrête à un niveau supérieur,préfixe ATIH M170 (type MCO 0),M170,"Gonarthrose primaire, bilatérale - "" Cheville et pied """
M17.08,M1708,ATIH s'arrête à un niveau supérieur,préfixe ATIH M170 (type MCO 0),M170,"Gonarthrose primaire, bilatérale - "" Autres """
M17.09,M1709,ATIH s'arrête à un niveau supérieur,préfixe ATIH M170 (type MCO 0),M170,"Gonarthrose primaire, bilatérale - "" Siège non précisé """
M17.10,M1710,ATIH s'arrête à un niveau supérieur,préfixe ATIH M171 (type MCO 0),M171,"Autres gonarthroses primaires - "" Sièges multiples """
M17.11,M1711,ATIH s'arrête à un niveau supérieur,préfixe ATIH M171 (type MCO 0),M171,"Autres gonarthroses primaires - "" Région scapulaire """
M17.12,M1712,ATIH s'arrête à un niveau supérieur,préfixe ATIH M171 (type MCO 0),M171,"Autres gonarthroses primaires - "" Bras """
M17.13,M1713,ATIH s'arrête à un niveau supérieur,préfixe ATIH M171 (type MCO 0),M171,"Autres gonarthroses primaires - "" Avant-bras """
M17.14,M1714,ATIH s'arrête à un niveau supérieur,préfixe ATIH M171 (type MCO 0),M171,"Autres gonarthroses primaires - "" Main """
M17.15,M1715,ATIH s'arrête à un niveau supérieur,préfixe ATIH M171 (type MCO 0),M171,"Autres gonarthroses primaires - "" Région pelvienne et cuisse """
M17.16,M1716,ATIH s'arrête à un niveau supérieur,préfixe ATIH M171 (type MCO 0),M171,"Autres gonarthroses primaires - "" Jambe """
M17.17,M1717,ATIH s'arrête à un niveau supérieur,préfixe ATIH M171 (type MCO 0),M171,"Autres gonarthroses primaires - "" Cheville et pied """
M17.18,M1718,ATIH s'arrête à un niveau supérieur,préfixe ATIH M171 (type MCO 0),M171,"Autres gonarthroses primaires - "" Autres """
M17.19,M1719,ATIH s'arrête à un niveau supérieur,préfixe ATIH M171 (type MCO 0),M171,"Autres gonarthroses primaires - "" Siège non précisé """
M17.20,M1720,ATIH s'arrête à un niveau supérieur,préfixe ATIH M172 (type MCO 0),M172,"Gonarthrose posttraumatique, bilatérale - "" Sièges multiples """
M17.21,M1721,ATIH s'arrête à un niveau supérieur,préfixe ATIH M172 (type MCO 0),M172,"Gonarthrose posttraumatique, bilatérale - "" Région scapulaire """
M17.22,M1722,ATIH s'arrête à un niveau supérieur,préfixe ATIH M172 (type MCO 0),M172,"Gonarthrose posttraumatique, bilatérale - "" Bras """
